postal_code,province_id,province,region
04838,04,Almería,Andalucía
04839,04,Almería,Andalucía
04839,04,Almería,Andalucía
04850,04,Almería,Andalucía
04857,04,Almería,Andalucía
04858,04,Almería,Andalucía
04858,04,Almería,Andalucía
04859,04,Almería,Andalucía
04859,04,Almería,Andalucía
04859,04,Almería,Andalucía
04860,04,Almería,Andalucía
04867,04,Almería,Andalucía
04868,04,Almería,Andalucía
04869,04,Almería,Andalucía
04870,04,Almería,Andalucía
04877,04,Almería,Andalucía
04877,04,Almería,Andalucía
04878,04,Almería,Andalucía
04878,04,Almería,Andalucía
04879,04,Almería,Andalucía
04880,04,Almería,Andalucía
04887,04,Almería,Andalucía
04887,04,Almería,Andalucía
04888,04,Almería,Andalucía
04888,04,Almería,Andalucía
04889,04,Almería,Andalucía
04889,04,Almería,Andalucía
04890,04,Almería,Andalucía
04897,04,Almería,Andalucía
04897,04,Almería,Andalucía
04898,04,Almería,Andalucía
04898,04,Almería,Andalucía
04899,04,Almería,Andalucía
04899,04,Almería,Andalucía
04964,04,Almería,Andalucía
05001,05,Ávila,Castilla y León
05002,05,Ávila,Castilla y León
05003,05,Ávila,Castilla y León
05004,05,Ávila,Castilla y León
05005,05,Ávila,Castilla y León
05100,05,Ávila,Castilla y León
05110,05,Ávila,Castilla y León
05111,05,Ávila,Castilla y León
05113,05,Ávila,Castilla y León
05114,05,Ávila,Castilla y León
05115,05,Ávila,Castilla y León
05115,05,Ávila,Castilla y León
05116,05,Ávila,Castilla y León
05120,05,Ávila,Castilla y León
05120,05,Ávila,Castilla y León
05120,05,Ávila,Castilla y León
05122,05,Ávila,Castilla y León
05122,05,Ávila,Castilla y León
05123,05,Ávila,Castilla y León
05123,05,Ávila,Castilla y León
05125,05,Ávila,Castilla y León
05130,05,Ávila,Castilla y León
05131,05,Ávila,Castilla y León
05131,05,Ávila,Castilla y León
05131,05,Ávila,Castilla y León
05132,05,Ávila,Castilla y León
05132,05,Ávila,Castilla y León
05132,05,Ávila,Castilla y León
05133,05,Ávila,Castilla y León
05134,05,Ávila,Castilla y León
05134,05,Ávila,Castilla y León
05134,05,Ávila,Castilla y León
05140,05,Ávila,Castilla y León
05140,05,Ávila,Castilla y León
05140,05,Ávila,Castilla y León
05140,05,Ávila,Castilla y León
05141,05,Ávila,Castilla y León
05141,05,Ávila,Castilla y León
05141,05,Ávila,Castilla y León
05141,05,Ávila,Castilla y León
05143,05,Ávila,Castilla y León
05145,05,Ávila,Castilla y León
05145,05,Ávila,Castilla y León
05145,05,Ávila,Castilla y León
05146,05,Ávila,Castilla y León
05146,05,Ávila,Castilla y León
05146,05,Ávila,Castilla y León
05146,05,Ávila,Castilla y León
05146,05,Ávila,Castilla y León
05146,05,Ávila,Castilla y León
05146,05,Ávila,Castilla y León
05147,05,Ávila,Castilla y León
05147,05,Ávila,Castilla y León
05148,05,Ávila,Castilla y León
05149,05,Ávila,Castilla y León
05149,05,Ávila,Castilla y León
05150,05,Ávila,Castilla y León
05150,05,Ávila,Castilla y León
05150,05,Ávila,Castilla y León
05151,05,Ávila,Castilla y León
05151,05,Ávila,Castilla y León
05152,05,Ávila,Castilla y León
05153,05,Ávila,Castilla y León
05153,05,Ávila,Castilla y León
05153,05,Ávila,Castilla y León
05153,05,Ávila,Castilla y León
05153,05,Ávila,Castilla y León
05154,05,Ávila,Castilla y León
05154,05,Ávila,Castilla y León
05154,05,Ávila,Castilla y León
05160,05,Ávila,Castilla y León
05161,05,Ávila,Castilla y León
05162,05,Ávila,Castilla y León
05163,05,Ávila,Castilla y León
05163,05,Ávila,Castilla y León
05163,05,Ávila,Castilla y León
05164,05,Ávila,Castilla y León
05164,05,Ávila,Castilla y León
05164,05,Ávila,Castilla y León
05164,05,Ávila,Castilla y León
05164,05,Ávila,Castilla y León
05165,05,Ávila,Castilla y León
05165,05,Ávila,Castilla y León
05165,05,Ávila,Castilla y León
05165,05,Ávila,Castilla y León
05190,05,Ávila,Castilla y León
05191,05,Ávila,Castilla y León
05191,05,Ávila,Castilla y León
05192,05,Ávila,Castilla y León
05192,05,Ávila,Castilla y León
05192,05,Ávila,Castilla y León
05193,05,Ávila,Castilla y León
05193,05,Ávila,Castilla y León
05194,05,Ávila,Castilla y León
05194,05,Ávila,Castilla y León
05194,05,Ávila,Castilla y León
05195,05,Ávila,Castilla y León
05196,05,Ávila,Castilla y León
05196,05,Ávila,Castilla y León
05197,05,Ávila,Castilla y León
05197,05,Ávila,Castilla y León
05197,05,Ávila,Castilla y León
05198,05,Ávila,Castilla y León
05198,05,Ávila,Castilla y León
05200,05,Ávila,Castilla y León
05210,05,Ávila,Castilla y León
05210,05,Ávila,Castilla y León
05211,05,Ávila,Castilla y León
05211,05,Ávila,Castilla y León
05211,05,Ávila,Castilla y León
05211,05,Ávila,Castilla y León
05212,05,Ávila,Castilla y León
05212,05,Ávila,Castilla y León
05212,05,Ávila,Castilla y León
05212,05,Ávila,Castilla y León
05212,05,Ávila,Castilla y León
05213,05,Ávila,Castilla y León
05215,05,Ávila,Castilla y León
05215,05,Ávila,Castilla y León
05215,05,Ávila,Castilla y León
05216,05,Ávila,Castilla y León
05217,05,Ávila,Castilla y León
05217,05,Ávila,Castilla y León
05217,05,Ávila,Castilla y León
05217,05,Ávila,Castilla y León
05220,05,Ávila,Castilla y León
05229,05,Ávila,Castilla y León
05229,05,Ávila,Castilla y León
05229,05,Ávila,Castilla y León
05229,05,Ávila,Castilla y León
05230,05,Ávila,Castilla y León
05239,05,Ávila,Castilla y León
05239,05,Ávila,Castilla y León
05240,05,Ávila,Castilla y León
05250,05,Ávila,Castilla y León
05260,05,Ávila,Castilla y León
05267,05,Ávila,Castilla y León
05268,05,Ávila,Castilla y León
05268,05,Ávila,Castilla y León
05270,05,Ávila,Castilla y León
05278,05,Ávila,Castilla y León
05278,05,Ávila,Castilla y León
05279,05,Ávila,Castilla y León
05280,05,Ávila,Castilla y León
05289,05,Ávila,Castilla y León
05289,05,Ávila,Castilla y León
05290,05,Ávila,Castilla y León
05290,05,Ávila,Castilla y León
05291,05,Ávila,Castilla y León
05292,05,Ávila,Castilla y León
05292,05,Ávila,Castilla y León
05292,05,Ávila,Castilla y León
05292,05,Ávila,Castilla y León
05292,05,Ávila,Castilla y León
05294,05,Ávila,Castilla y León
05296,05,Ávila,Castilla y León
05296,05,Ávila,Castilla y León
05296,05,Ávila,Castilla y León
05296,05,Ávila,Castilla y León
05298,05,Ávila,Castilla y León
05298,05,Ávila,Castilla y León
05298,05,Ávila,Castilla y León
05299,05,Ávila,Castilla y León
05299,05,Ávila,Castilla y León
05300,05,Ávila,Castilla y León
05309,05,Ávila,Castilla y León
05309,05,Ávila,Castilla y León
05309,05,Ávila,Castilla y León
05309,05,Ávila,Castilla y León
05309,05,Ávila,Castilla y León
05310,05,Ávila,Castilla y León
05320,05,Ávila,Castilla y León
05340,05,Ávila,Castilla y León
05350,05,Ávila,Castilla y León
05357,05,Ávila,Castilla y León
05357,05,Ávila,Castilla y León
05357,05,Ávila,Castilla y León
05357,05,Ávila,Castilla y León
05357,05,Ávila,Castilla y León
05357,05,Ávila,Castilla y León
05357,05,Ávila,Castilla y León
05358,05,Ávila,Castilla y León
05358,05,Ávila,Castilla y León
05358,05,Ávila,Castilla y León
05358,05,Ávila,Castilla y León
05358,05,Ávila,Castilla y León
05364,05,Ávila,Castilla y León
05370,05,Ávila,Castilla y León
05370,05,Ávila,Castilla y León
05380,05,Ávila,Castilla y León
05380,05,Ávila,Castilla y León
05380,05,Ávila,Castilla y León
05400,05,Ávila,Castilla y León
05410,05,Ávila,Castilla y León
05412,05,Ávila,Castilla y León
05413,05,Ávila,Castilla y León
05413,05,Ávila,Castilla y León
05413,05,Ávila,Castilla y León
05414,05,Ávila,Castilla y León
05415,05,Ávila,Castilla y León
05416,05,Ávila,Castilla y León
05417,05,Ávila,Castilla y León
05418,05,Ávila,Castilla y León
05420,05,Ávila,Castilla y León
05427,05,Ávila,Castilla y León
05427,05,Ávila,Castilla y León
05428,05,Ávila,Castilla y León
05429,05,Ávila,Castilla y León
05429,05,Ávila,Castilla y León
05429,05,Ávila,Castilla y León
05430,05,Ávila,Castilla y León
05440,05,Ávila,Castilla y León
05450,05,Ávila,Castilla y León
05460,05,Ávila,Castilla y León
05461,05,Ávila,Castilla y León
05470,05,Ávila,Castilla y León
05480,05,Ávila,Castilla y León
05489,05,Ávila,Castilla y León
05490,05,Ávila,Castilla y León
05491,05,Ávila,Castilla y León
05492,05,Ávila,Castilla y León
05500,05,Ávila,Castilla y León
05510,05,Ávila,Castilla y León
05511,05,Ávila,Castilla y León
05513,05,Ávila,Castilla y León
05514,05,Ávila,Castilla y León
05514,05,Ávila,Castilla y León
05514,05,Ávila,Castilla y León
05514,05,Ávila,Castilla y León
05514,05,Ávila,Castilla y León
05515,05,Ávila,Castilla y León
05516,05,Ávila,Castilla y León
05516,05,Ávila,Castilla y León
05516,05,Ávila,Castilla y León
05519,05,Ávila,Castilla y León
05520,05,Ávila,Castilla y León
05520,05,Ávila,Castilla y León
05520,05,Ávila,Castilla y León
05530,05,Ávila,Castilla y León
05530,05,Ávila,Castilla y León
05540,05,Ávila,Castilla y León
05540,05,Ávila,Castilla y León
05540,05,Ávila,Castilla y León
05560,05,Ávila,Castilla y León
05560,05,Ávila,Castilla y León
05560,05,Ávila,Castilla y León
05560,05,Ávila,Castilla y León
05560,05,Ávila,Castilla y León
05560,05,Ávila,Castilla y León
05570,05,Ávila,Castilla y León
05571,05,Ávila,Castilla y León
05571,05,Ávila,Castilla y León
05571,05,Ávila,Castilla y León
05580,05,Ávila,Castilla y León
05580,05,Ávila,Castilla y León
05580,05,Ávila,Castilla y León
05581,05,Ávila,Castilla y León
05591,05,Ávila,Castilla y León
05592,05,Ávila,Castilla y León
05593,05,Ávila,Castilla y León
05600,05,Ávila,Castilla y León
05610,05,Ávila,Castilla y León
05619,05,Ávila,Castilla y León
05619,05,Ávila,Castilla y León
05619,05,Ávila,Castilla y León
05619,05,Ávila,Castilla y León
05620,05,Ávila,Castilla y León
05621,05,Ávila,Castilla y León
05621,05,Ávila,Castilla y León
05630,05,Ávila,Castilla y León
05630,05,Ávila,Castilla y León
05631,05,Ávila,Castilla y León
05631,05,Ávila,Castilla y León
05631,05,Ávila,Castilla y León
05632,05,Ávila,Castilla y León
05632,05,Ávila,Castilla y León
05633,05,Ávila,Castilla y León
05634,05,Ávila,Castilla y León
05634,05,Ávila,Castilla y León
05635,05,Ávila,Castilla y León
05640,05,Ávila,Castilla y León
05690,05,Ávila,Castilla y León
05690,05,Ávila,Castilla y León
05691,05,Ávila,Castilla y León
05692,05,Ávila,Castilla y León
05693,05,Ávila,Castilla y León
05693,05,Ávila,Castilla y León
05694,05,Ávila,Castilla y León
05694,05,Ávila,Castilla y León
05695,05,Ávila,Castilla y León
05696,05,Ávila,Castilla y León
05696,05,Ávila,Castilla y León
05697,05,Ávila,Castilla y León
05697,05,Ávila,Castilla y León
05697,05,Ávila,Castilla y León
05697,05,Ávila,Castilla y León
06001,06,Badajoz,Extremadura
06002,06,Badajoz,Extremadura
06003,06,Badajoz,Extremadura
06004,06,Badajoz,Extremadura
06005,06,Badajoz,Extremadura
06006,06,Badajoz,Extremadura
06007,06,Badajoz,Extremadura
06008,06,Badajoz,Extremadura
06009,06,Badajoz,Extremadura
06010,06,Badajoz,Extremadura
06011,06,Badajoz,Extremadura
06020,06,Badajoz,Extremadura
06100,06,Badajoz,Extremadura
06105,06,Badajoz,Extremadura
06106,06,Badajoz,Extremadura
06107,06,Badajoz,Extremadura
06108,06,Badajoz,Extremadura
06109,06,Badajoz,Extremadura
06110,06,Badajoz,Extremadura
06120,06,Badajoz,Extremadura
06129,06,Badajoz,Extremadura
06130,06,Badajoz,Extremadura
06131,06,Badajoz,Extremadura
06132,06,Badajoz,Extremadura
06133,06,Badajoz,Extremadura
06134,06,Badajoz,Extremadura
06140,06,Badajoz,Extremadura
06150,06,Badajoz,Extremadura
06160,06,Badajoz,Extremadura
06170,06,Badajoz,Extremadura
06170,06,Badajoz,Extremadura
06171,06,Badajoz,Extremadura
06172,06,Badajoz,Extremadura
06173,06,Badajoz,Extremadura
06174,06,Badajoz,Extremadura
06174,06,Badajoz,Extremadura
06175,06,Badajoz,Extremadura
06175,06,Badajoz,Extremadura
06176,06,Badajoz,Extremadura
06176,06,Badajoz,Extremadura
06177,06,Badajoz,Extremadura
06178,06,Badajoz,Extremadura
06180,06,Badajoz,Extremadura
06181,06,Badajoz,Extremadura
06182,06,Badajoz,Extremadura
06183,06,Badajoz,Extremadura
06184,06,Badajoz,Extremadura
06185,06,Badajoz,Extremadura
06186,06,Badajoz,Extremadura
06187,06,Badajoz,Extremadura
06190,06,Badajoz,Extremadura
06191,06,Badajoz,Extremadura
06192,06,Badajoz,Extremadura
06193,06,Badajoz,Extremadura
06194,06,Badajoz,Extremadura
06195,06,Badajoz,Extremadura
06196,06,Badajoz,Extremadura
06196,06,Badajoz,Extremadura
06197,06,Badajoz,Extremadura
06198,06,Badajoz,Extremadura
06200,06,Badajoz,Extremadura
06207,06,Badajoz,Extremadura
06208,06,Badajoz,Extremadura
06209,06,Badajoz,Extremadura
06210,06,Badajoz,Extremadura
06220,06,Badajoz,Extremadura
06225,06,Badajoz,Extremadura
06226,06,Badajoz,Extremadura
06227,06,Badajoz,Extremadura
06228,06,Badajoz,Extremadura
06229,06,Badajoz,Extremadura
06230,06,Badajoz,Extremadura
06240,06,Badajoz,Extremadura
06249,06,Badajoz,Extremadura
06250,06,Badajoz,Extremadura
06260,06,Badajoz,Extremadura
06270,06,Badajoz,Extremadura
06275,06,Badajoz,Extremadura
06280,06,Badajoz,Extremadura
06290,06,Badajoz,Extremadura
06291,06,Badajoz,Extremadura
06292,06,Badajoz,Extremadura
06293,06,Badajoz,Extremadura
06300,06,Badajoz,Extremadura
06310,06,Badajoz,Extremadura
06320,06,Badajoz,Extremadura
06329,06,Badajoz,Extremadura
06330,06,Badajoz,Extremadura
06340,06,Badajoz,Extremadura
06350,06,Badajoz,Extremadura
06360,06,Badajoz,Extremadura
06370,06,Badajoz,Extremadura
06378,06,Badajoz,Extremadura
06380,06,Badajoz,Extremadura
06389,06,Badajoz,Extremadura
06390,06,Badajoz,Extremadura
06391,06,Badajoz,Extremadura
06392,06,Badajoz,Extremadura
06393,06,Badajoz,Extremadura
06394,06,Badajoz,Extremadura
06400,06,Badajoz,Extremadura
06400,06,Badajoz,Extremadura
06410,06,Badajoz,Extremadura
06410,06,Badajoz,Extremadura
06410,06,Badajoz,Extremadura
06410,06,Badajoz,Extremadura
06411,06,Badajoz,Extremadura
06412,06,Badajoz,Extremadura
06413,06,Badajoz,Extremadura
06420,06,Badajoz,Extremadura
06427,06,Badajoz,Extremadura
06428,06,Badajoz,Extremadura
06429,06,Badajoz,Extremadura
06430,06,Badajoz,Extremadura
06431,06,Badajoz,Extremadura
06439,06,Badajoz,Extremadura
06440,06,Badajoz,Extremadura
06441,06,Badajoz,Extremadura
06442,06,Badajoz,Extremadura
06442,06,Badajoz,Extremadura
06443,06,Badajoz,Extremadura
06444,06,Badajoz,Extremadura
06445,06,Badajoz,Extremadura
06450,06,Badajoz,Extremadura
06458,06,Badajoz,Extremadura
06459,06,Badajoz,Extremadura
06460,06,Badajoz,Extremadura
06468,06,Badajoz,Extremadura
06469,06,Badajoz,Extremadura
06470,06,Badajoz,Extremadura
06473,06,Badajoz,Extremadura
06474,06,Badajoz,Extremadura
06475,06,Badajoz,Extremadura
06476,06,Badajoz,Extremadura
06477,06,Badajoz,Extremadura
06478,06,Badajoz,Extremadura
06479,06,Badajoz,Extremadura
06480,06,Badajoz,Extremadura
06486,06,Badajoz,Extremadura
06487,06,Badajoz,Extremadura
06488,06,Badajoz,Extremadura
06489,06,Badajoz,Extremadura
06490,06,Badajoz,Extremadura
06498,06,Badajoz,Extremadura
06499,06,Badajoz,Extremadura
06500,06,Badajoz,Extremadura
06501,06,Badajoz,Extremadura
06510,06,Badajoz,Extremadura
06518,06,Badajoz,Extremadura
06519,06,Badajoz,Extremadura
06600,06,Badajoz,Extremadura
06610,06,Badajoz,Extremadura
06611,06,Badajoz,Extremadura
06612,06,Badajoz,Extremadura
06613,06,Badajoz,Extremadura
06614,06,Badajoz,Extremadura
06615,06,Badajoz,Extremadura
06620,06,Badajoz,Extremadura
06630,06,Badajoz,Extremadura
06640,06,Badajoz,Extremadura
06650,06,Badajoz,Extremadura
06650,06,Badajoz,Extremadura
06655,06,Badajoz,Extremadura
06656,06,Badajoz,Extremadura
06657,06,Badajoz,Extremadura
06658,06,Badajoz,Extremadura
06659,06,Badajoz,Extremadura
06660,06,Badajoz,Extremadura
06670,06,Badajoz,Extremadura
06670,06,Badajoz,Extremadura
06678,06,Badajoz,Extremadura
06679,06,Badajoz,Extremadura
06680,06,Badajoz,Extremadura
06689,06,Badajoz,Extremadura
06690,06,Badajoz,Extremadura
06692,06,Badajoz,Extremadura
06700,06,Badajoz,Extremadura
06710,06,Badajoz,Extremadura
06711,06,Badajoz,Extremadura
06712,06,Badajoz,Extremadura
06713,06,Badajoz,Extremadura
06714,06,Badajoz,Extremadura
06715,06,Badajoz,Extremadura
06716,06,Badajoz,Extremadura
06717,06,Badajoz,Extremadura
06717,06,Badajoz,Extremadura
06718,06,Badajoz,Extremadura
06720,06,Badajoz,Extremadura
06730,06,Badajoz,Extremadura
06730,06,Badajoz,Extremadura
06731,06,Badajoz,Extremadura
06740,06,Badajoz,Extremadura
06750,06,Badajoz,Extremadura
06760,06,Badajoz,Extremadura
06770,06,Badajoz,Extremadura
06800,06,Badajoz,Extremadura
06800,06,Badajoz,Extremadura
06810,06,Badajoz,Extremadura
06820,06,Badajoz,Extremadura
06830,06,Badajoz,Extremadura
06840,06,Badajoz,Extremadura
06850,06,Badajoz,Extremadura
06860,06,Badajoz,Extremadura
06870,06,Badajoz,Extremadura
06880,06,Badajoz,Extremadura
06890,06,Badajoz,Extremadura
06891,06,Badajoz,Extremadura
06892,06,Badajoz,Extremadura
06893,06,Badajoz,Extremadura
06894,06,Badajoz,Extremadura
06894,06,Badajoz,Extremadura
06900,06,Badajoz,Extremadura
06906,06,Badajoz,Extremadura
06907,06,Badajoz,Extremadura
06908,06,Badajoz,Extremadura
06909,06,Badajoz,Extremadura
06910,06,Badajoz,Extremadura
06919,06,Badajoz,Extremadura
06920,06,Badajoz,Extremadura
06927,06,Badajoz,Extremadura
06928,06,Badajoz,Extremadura
06929,06,Badajoz,Extremadura
06930,06,Badajoz,Extremadura
06939,06,Badajoz,Extremadura
06940,06,Badajoz,Extremadura
06950,06,Badajoz,Extremadura
06960,06,Badajoz,Extremadura
06970,06,Badajoz,Extremadura
06980,06,Badajoz,Extremadura
07001,07,Islas Baleares,Islas Baleares
07002,07,Islas Baleares,Islas Baleares
07003,07,Islas Baleares,Islas Baleares
07004,07,Islas Baleares,Islas Baleares
07005,07,Islas Baleares,Islas Baleares
07006,07,Islas Baleares,Islas Baleares
07007,07,Islas Baleares,Islas Baleares
07008,07,Islas Baleares,Islas Baleares
07009,07,Islas Baleares,Islas Baleares
07010,07,Islas Baleares,Islas Baleares
07011,07,Islas Baleares,Islas Baleares
07012,07,Islas Baleares,Islas Baleares
07013,07,Islas Baleares,Islas Baleares
07014,07,Islas Baleares,Islas Baleares
07015,07,Islas Baleares,Islas Baleares
07071,07,Islas Baleares,Islas Baleares
07100,07,Islas Baleares,Islas Baleares
07101,07,Islas Baleares,Islas Baleares
07108,07,Islas Baleares,Islas Baleares
07109,07,Islas Baleares,Islas Baleares
07110,07,Islas Baleares,Islas Baleares
07120,07,Islas Baleares,Islas Baleares
07120,07,Islas Baleares,Islas Baleares
07140,07,Islas Baleares,Islas Baleares
07141,07,Islas Baleares,Islas Baleares
07142,07,Islas Baleares,Islas Baleares
07143,07,Islas Baleares,Islas Baleares
07144,07,Islas Baleares,Islas Baleares
07144,07,Islas Baleares,Islas Baleares
07150,07,Islas Baleares,Islas Baleares
07157,07,Islas Baleares,Islas Baleares
07159,07,Islas Baleares,Islas Baleares
07160,07,Islas Baleares,Islas Baleares
07160,07,Islas Baleares,Islas Baleares
07170,07,Islas Baleares,Islas Baleares
07179,07,Islas Baleares,Islas Baleares
07179,07,Islas Baleares,Islas Baleares
07180,07,Islas Baleares,Islas Baleares
07181,07,Islas Baleares,Islas Baleares
07183,07,Islas Baleares,Islas Baleares
07184,07,Islas Baleares,Islas Baleares
07190,07,Islas Baleares,Islas Baleares
07190,07,Islas Baleares,Islas Baleares
07190,07,Islas Baleares,Islas Baleares
